OBJECTID,CNTYPT_,NAME,PYNAME,ADCODE93,POINT_X,POINT_Y
1373,1808.000000000000000,谢通门县,Xaitongmoin Xian,542328,88.259163000000058,29.427794000000063
1374,1809.000000000000000,慈利县,Cili Xian,430821,111.121710000000064,29.426342000000091
1375,1812.000000000000000,荣昌县,Rongchang Xian,510231,105.596310000000074,29.412771000000077
1376,1813.000000000000000,安乡县,Anxiang Xian,430721,112.167400000000043,29.408680000000061
1377,1815.000000000000000,桑植县,Sangzhi Xian,430822,110.162370000000067,29.392685000000085
1378,1816.000000000000000,浮梁县,Fuliang Xian,360201,117.236360000000104,29.382742000000064
1379,1817.000000000000000,巴县,Ba Xian,510222,106.523550000000057,29.379204000000072
1380,1821.000000000000000,南县,Nan Xian,432322,112.408210000000054,29.366085000000055
1381,1823.000000000000000,永川县,Yongchuan Xian,510229,105.896610000000067,29.360287000000085
1382,1824.000000000000000,曲水县,Quuxuu Xian,540124,90.729866000000072,29.356596000000081
1383,1826.000000000000000,汉源县,Hanyuan Xian,513124,102.676930000000027,29.354038000000060
1384,1827.000000000000000,隆昌县,Longchang Xian,511028,105.273040000000037,29.349380000000053
1385,1828.000000000000000,德安县,De'an Xian,360426,115.745030000000042,29.330564000000038
1386,1830.000000000000000,武隆县,Wulong Xian,512326,107.744440000000054,29.315470000000062
1387,1831.000000000000000,萨嘎县,Saga Xian,542335,85.221313000000066,29.314558000000090
1388,1833.000000000000000,义乌市,Yiwu Shi,330782,120.071620000000053,29.300087000000076
1389,1834.000000000000000,彭水苗族土家族自治县,Pengshui Miaozu Tujiazu Zizhixian,513525,108.170960000000036,29.292057000000057
1390,1835.000000000000000,昂仁县,Ngamring Xian,542327,87.233894000000078,29.291576000000077
1391,1837.000000000000000,贡嘎县,Gonggar Xian,542223,90.982277000000067,29.289984000000061
1392,1838.000000000000000,宁海县,Ninghai Xian,330226,121.425550000000044,29.283617000000049
1393,1839.000000000000000,江津县,Jiangjin Xian,510225,106.252960000000030,29.281507000000090
1394,1841.000000000000000,都昌县,Duchang Xian,360428,116.189190000000053,29.272564000000045
1395,1844.000000000000000,武宁县,Wuning Xian,360423,115.101300000000037,29.262537000000066
1396,1846.000000000000000,通城县,Tongcheng Xian,422324,113.806430000000091,29.261196000000041
1397,1847.000000000000000,东阳市,Dongyang Shi,330783,120.227980000000002,29.260567000000037
1398,1852.000000000000000,婺源县,Wuyuan Xian,362334,117.844590000000039,29.244728000000066
1399,1853.000000000000000,石棉县,Shimian Xian,513125,102.369030000000066,29.236254000000088
1400,1854.000000000000000,仁布县,Rinbung Xian,542330,89.840157000000033,29.231953000000090
1401,1855.000000000000000,峨边彝族自治县,Ebian Yizu Zizhixian,511132,103.266370000000052,29.226482000000090
1402,1856.000000000000000,乃东县,Needong Xian,542221,91.776871000000028,29.223824000000036
1403,1857.000000000000000,扎囊县,Zhanang Xian,542222,91.304939000000047,29.221889000000090
1404,1859.000000000000000,米林县,Mainling Xian,542623,94.199600000000032,29.214300000000037
1405,1860.000000000000000,犍为县,Qianweixian,511123,103.943120000000079,29.209244000000069
1406,1861.000000000000000,兰溪市,Lanxi Shi,330781,119.478850000000079,29.204453000000058
1407,1864.000000000000000,富顺县,Fushun Xian,510322,104.988310000000070,29.188721000000044
1408,1865.000000000000000,南川县,Nanchuan Xian,512323,107.104680000000030,29.168348000000037
1409,1868.000000000000000,开化县,Kaihua Xian,330824,118.404880000000048,29.144850000000076
1410,1869.000000000000000,岳阳县,Yueyang Xian,430621,113.112950000000069,29.140289000000053
1411,1870.000000000000000,天台县,Tiantai Xian,332625,121.026560000000018,29.138258000000064
1412,1871.000000000000000,加查县,Gyaca Xian,542229,92.582596000000080,29.137484000000086
1413,1878.000000000000000,三门县,Sanmen Xian,332626,121.376570000000015,29.109299000000078
1414,1880.000000000000000,金华县,Jinhua Xian,330701,119.649920000000066,29.104712000000063
1415,1882.000000000000000,白朗县,Bainang Xian,542329,89.253647000000058,29.100878000000080
1416,1883.000000000000000,拉孜县,Lhazee Xian,542326,87.635918000000061,29.085146000000066
1417,1885.000000000000000,曲松县,Qusum Xian,542226,92.205307000000062,29.056973000000085
1418,1887.000000000000000,磐安县,Pan'an Xian,330727,120.431400000000053,29.050676000000067
1419,1888.000000000000000,永修县,Yongxiu Xian,360425,115.809760000000097,29.047340000000077
1420,1889.000000000000000,朗县,Nang Xian,542627,93.095940000000041,29.045540000000074
1421,1890.000000000000000,修水县,Xiushui Xian,360424,114.559630000000084,29.038708000000042
1422,1891.000000000000000,稻城县,Daocheng(Dabba) Xian,513337,100.297180000000026,29.036667000000079
1423,1893.000000000000000,龙游县,Longyou Xian,330825,119.172380000000089,29.034788000000049
1424,1895.000000000000000,琼结县,Qonggyai Xian,542225,91.679169000000059,29.028172000000040
1425,1898.000000000000000,綦江县,Qijiang Xian,510223,106.639310000000080,29.025259000000062
1426,1900.000000000000000,永顺县,Yongshun Xian,433127,109.852610000000027,29.005901000000051
1427,1901.000000000000000,九龙县,Jiulong(Gyaisi) Xian,513324,101.513630000000035,29.004007000000058
1428,1902.000000000000000,波阳县,Boyang Xian,362330,116.663830000000075,28.994167000000061
1429,1904.000000000000000,甘洛县,Ganluo Xian,513435,102.765200000000050,28.969839000000036
1430,1905.000000000000000,浪卡子县,Nagarzee Xian,542233,90.399757000000079,28.968317000000070
1431,1906.000000000000000,乐平县,Leping Xian,360221,117.124090000000024,28.964994000000047
1432,1907.000000000000000,沐川县,Muchuan Xian,511129,103.904690000000073,28.962170000000071
1433,1909.000000000000000,衢县,Qu Xian,330801,118.867650000000026,28.956821000000048
1434,1911.000000000000000,德兴市,Dexing Shi,362302,117.580120000000079,28.953411000000074
1435,1912.000000000000000,乡城县,Xiangcheng(Qagcheeng) Xian,513336,99.798874000000069,28.926657000000034
1436,1913.000000000000000,江孜县,Gyangzee Xian,542323,89.598824000000036,28.919807000000048
1437,1914.000000000000000,汉寿县,Hanshou Xian,430722,111.969970000000046,28.911768000000052
1438,1915.000000000000000,泸县,Lu Xian,510501,105.433880000000045,28.907078000000070
1439,1916.000000000000000,常山县,Changshan Xian,330822,118.502660000000105,28.903732000000048
1440,1917.000000000000000,桃源县,Taoyuan Xian,430725,111.477770000000078,28.901598000000035
1441,1918.000000000000000,萨迦县,Sa'gya Xian,542325,88.008987000000047,28.899250000000052
1442,1919.000000000000000,永康县,Yongkang Xian,330722,120.025250000000028,28.897268000000054
1443,1920.000000000000000,武义县,Wuyi Xian,330723,119.802270000000021,28.895449000000042
1444,1922.000000000000000,道真仡佬族苗族自治县,Daozhen Gelaozu Miaozu Zizhixian,522125,107.596580000000074,28.878649000000053
1445,1923.000000000000000,靖安县,Jing'an Xian,362232,115.356640000000084,28.861025000000041
1446,1924.000000000000000,吉隆县,Gyirong Xian,542335,85.315941000000066,28.856680000000040
1447,1925.000000000000000,仙居县,Xianju Xian,332624,120.733460000000036,28.852207000000078
1448,1926.000000000000000,南溪县,Nanxi Xian,512528,104.972020000000043,28.847984000000054
1449,1927.000000000000000,临海市,Linhai Shi,332602,121.120600000000081,28.843132000000082
1450,1928.000000000000000,安义县,Anyi Xian,360123,115.549900000000093,28.842564000000039
1451,1929.000000000000000,酉阳土家族苗族自治县,Youyang Tujiazu Miaozu Zizhixian,513524,108.766000000000076,28.841646000000082
1452,1930.000000000000000,沅江市,Yuanjiang Shi,432302,112.379970000000071,28.837835000000041
1453,1931.000000000000000,马边彝族自治县,Mabian Yizu Zizhixian,511133,103.530060000000049,28.833059000000048
1454,1933.000000000000000,合江县,Hejiang Xian,510522,105.826730000000055,28.812002000000064
1455,1934.000000000000000,汨罗市,Miluo Shi,430681,113.080840000000080,28.811720000000037
1456,1935.000000000000000,纳溪县,Naxi Xian,510501,105.381730000000061,28.782063000000051
1457,1938.000000000000000,江山市,Jiangshan Shi,330881,118.615940000000023,28.735312000000079
1458,1939.000000000000000,江安县,Jiang'an Xian,512529,105.057210000000055,28.726171000000079
1459,1941.000000000000000,得荣县,Deerong Xian,513338,99.283966000000078,28.712606000000051
1460,1942.000000000000000,平江县,Pingjiang Xian,430626,113.574940000000083,28.709812000000056
1461,1943.000000000000000,保靖县,Baojing Xian,433125,109.648120000000063,28.708584000000087
1462,1944.000000000000000,奉新县,Fengxin Xian,362226,115.377150000000029,28.707230000000038
1463,1946.000000000000000,宜宾县,Yibin Xian,512527,104.524230000000045,28.701313000000084
1464,1947.000000000000000,万年县,Wannian Xian,362331,117.068840000000023,28.691870000000051
1465,1948.000000000000000,余干县,Yugan Xian,362329,116.681950000000029,28.691545000000076
1466,1950.000000000000000,新建县,Xinjian Xian,360122,115.813680000000090,28.685682000000043
1467,1951.000000000000000,玉山县,Yushan Xian,362323,118.240180000000009,28.679602000000045
1468,1952.000000000000000,湘阴县,Xiangyin Xian,430624,112.880290000000059,28.676210000000083
1469,1953.000000000000000,察隅县,Zayuu Xian,542626,97.476013000000080,28.674919000000045
1470,1956.000000000000000,定日县,Tingri xian,542324,87.111053000000084,28.659052000000088
1471,1957.000000000000000,屏山县,Pingshan Xian,512535,104.160970000000077,28.657145000000071
1472,1958.000000000000000,缙云县,Jinyun Xian,332526,120.058440000000019,28.648392000000058
1473,1959.000000000000000,越西县,Yuexi Xian,513434,102.503780000000063,28.643764000000090
1474,1960.000000000000000,黄岩市,Huangyan Shi,332603,121.258350000000064,28.642612000000042
1475,1961.000000000000000,水富县,Shuifu Xian,532131,104.407490000000053,28.630072000000041
1476,1963.000000000000000,古丈县,Guzhang Xian,433126,109.952290000000062,28.612244000000089
1477,1965.000000000000000,绥江县,Suijiang Xian,532127,103.955410000000029,28.597258000000068
1478,1966.000000000000000,遂昌县,Suichang Xian,332527,119.263470000000098,28.587894000000063
1479,1967.000000000000000,花垣县,Huayuan Xian,433124,109.487500000000068,28.587791000000038
1480,1968.000000000000000,赤水县,Chishui Xian,522102,105.697040000000072,28.584595000000036
1481,1969.000000000000000,长宁县,Changning Xian,512530,104.907390000000078,28.577988000000062
1482,1970.000000000000000,益阳县,Yiyang Xian,432321,112.372730000000047,28.567715000000078
1483,1971.000000000000000,康马县,Kangmar Xian,542331,89.684578000000045,28.563877000000048
1484,1972.000000000000000,沿河土家族自治县,Yanhe Tujiazu Zizhixian,522228,108.493930000000034,28.560753000000091
1485,1973.000000000000000,正安县,Zheng'an Xian,522124,107.447360000000060,28.556452000000036
1486,1974.000000000000000,南昌县,Nanchang Xian,360121,115.932430000000068,28.552488000000039
1487,1975.000000000000000,冕宁县,Mianning Xian,513433,102.165700000000072,28.550951000000055
1488,1976.000000000000000,务川仡佬族苗族自治县,Wuchuan Gelaozu Miaozu Zizhixian,522126,107.889810000000068,28.526127000000088
1489,1977.000000000000000,铜鼓县,Tonggu Xian,362233,114.356110000000058,28.520634000000086
1490,1978.000000000000000,桃江县,Taojiang Xian,432325,112.133990000000040,28.519619000000034
1491,1980.000000000000000,德钦县,Deeqeen Xian,533422,98.914726000000030,28.491188000000079
1492,1983.000000000000000,沅陵县,Yuanling Xian,433022,110.396970000000067,28.458191000000056
1493,1984.000000000000000,松阳县,Songyang Xian,332528,119.485340000000065,28.450748000000090
1494,1986.000000000000000,秀山土家族苗族自治县,Xiushan Tujiazu Miaozu Zizhixian,513522,108.987880000000075,28.450329000000067
1495,1989.000000000000000,广丰县,Guangfeng Xian,362322,118.191360000000032,28.438469000000055
1496,1990.000000000000000,措美县,Comai Xian,542227,91.436340000000030,28.437246000000073
1497,1991.000000000000000,上饶县,Shangrao Xian,362321,117.903090000000020,28.426693000000057
1498,1992.000000000000000,高安县,Gao'an  Xian,362222,115.372280000000046,28.425598000000036
1499,1993.000000000000000,横峰县,Hengfeng Xian,362325,117.603050000000053,28.423759000000075
1500,1995.000000000000000,隆子县,Lhuunzee Xian,542231,92.462959000000069,28.409546000000034
1501,1996.000000000000000,弋阳县,Yiyang Xian,362326,117.421310000000062,28.401876000000073
1502,1997.000000000000000,宜丰县,Yifeng Xian,362229,114.778900000000021,28.393312000000037
1503,1998.000000000000000,高县,Gao Xian,512531,104.556540000000041,28.392288000000065
1504,1999.000000000000000,安化县,Anhua Xian,432326,111.214550000000031,28.385363000000041
1505,2000.000000000000000,洛扎县,Lhozhag Xian,542228,90.860611000000063,28.381462000000056
1506,2001.000000000000000,珙县,Gong Xian,512533,104.797790000000077,28.381191000000058
1507,2002.000000000000000,望城县,Wangcheng Xian,430122,112.806920000000105,28.376579000000049
1508,2003.000000000000000,进贤县,Jinxian Xian,360124,116.259070000000065,28.364485000000059
1509,2004.000000000000000,温岭县,Wenling Xian,332623,121.353610000000003,28.363907000000040
1510,2005.000000000000000,定结县,Dinggyee Xian,542332,87.771530000000041,28.362658000000067
1511,2006.000000000000000,兴文县,Xingwen Xian,512534,105.086330000000032,28.340626000000043
1512,2007.000000000000000,美姑县,Meigu Xian,513436,103.127430000000061,28.325417000000073
1513,2008.000000000000000,习水县,Xishui Xian,522132,106.206630000000075,28.322866000000090
1514,2009.000000000000000,喜德县,Xide Xian,513432,102.407210000000077,28.310705000000041
1515,2011.000000000000000,铅山县,Yanshan Xian,362324,117.705870000000004,28.307835000000068
1516,2012.000000000000000,贵溪县,Guixi Xian,360621,117.202269999999999,28.287901000000090
1517,2014.000000000000000,泸溪县,Luxi Xian,433122,110.154220000000066,28.280029000000070
1518,2015.000000000000000,岗巴县,Gamba Xian,542338,88.525291000000038,28.267611000000045
1519,2016.000000000000000,雷波县,Leibo Xian,513437,103.572560000000067,28.262392000000091
1520,2017.000000000000000,德江县,Dejiang Xian,522227,108.118990000000053,28.259743000000071
1521,2018.000000000000000,宁乡县,Ningxiang Xian,430124,112.550480000000107,28.259300000000053
1522,2019.000000000000000,上高县,Shanggao Xian,362228,114.926750000000084,28.241369000000077
1523,2022.000000000000000,永善县,Yongshan Xian,532126,103.635470000000055,28.238705000000039
1524,2023.000000000000000,东乡县,Dongxiang Xian,362531,116.606100000000083,28.232292000000086
1525,2024.000000000000000,余江县,Yujiang Xian,360622,116.809880000000021,28.202770000000044
1526,2026.000000000000000,长沙县,Changsha Xian,430101,112.978130000000078,28.198198000000048
1527,2027.000000000000000,丰城市,Fengcheng Shi,362202,115.785780000000045,28.197754000000089
1528,2028.000000000000000,叙永县,Xuyong Xian,510524,105.442550000000040,28.181732000000068
1529,2029.000000000000000,松桃苗族自治县,Songtao Miaozu Zizhixian,522229,109.194390000000055,28.168827000000078
1530,2030.000000000000000,筠连县,Junlian Xian,512532,104.513400000000047,28.163548000000048
1531,2031.000000000000000,聂拉木县,Nyalam Xian,542336,85.963280000000054,28.157806000000051
1532,2032.000000000000000,永嘉县,Yongjia Xian,330324,120.689420000000041,28.150871000000052
1533,2033.000000000000000,浏阳县,Liuyang Xian,430123,113.621440000000007,28.149572000000035
1534,2034.000000000000000,青田县,Qingtian Xian,332522,120.288150000000087,28.143875000000037
1535,2035.000000000000000,玉环县,Yuhuan Xian,332627,121.227680000000078,28.140015000000062
